"expen","age_ref","sex_ref","white","black","american_indian","asian","other","multi_race","welf_reic","welf_not_reiv","fwagexm","year","quarter"
167.87,33,2,0,0,0,1,0,0,0,1,78683.6,2020,4
225.9,55,2,1,0,0,0,0,0,0,1,151987.4,2020,4
421.49,55,2,1,0,0,0,0,0,0,1,115269.8,2020,4
176.43,40,1,1,0,0,0,0,0,0,1,48000,2020,4
1133.43,40,1,1,0,0,0,0,0,0,1,48000,2020,4
466.00004,40,1,0,0,0,1,0,0,0,1,1e+05,2020,4
96.16059,40,1,0,0,0,1,0,0,0,1,1e+05,2020,4
27.06,48,2,1,0,0,0,0,0,0,1,31000,2020,4
537.84,44,2,1,0,0,0,0,0,0,1,109262.8,2020,4
590.68,44,2,1,0,0,0,0,0,0,1,117515,2020,4
427.28004,51,2,1,0,0,0,0,0,0,1,224221.2,2020,4
1469.38,51,2,1,0,0,0,0,0,0,1,224221.2,2020,4
180.72004,62,2,1,0,0,0,0,0,0,1,7277.2,2020,4
160.00002,62,2,1,0,0,0,0,0,0,1,7761.8,2020,4
438.03,52,1,1,0,0,0,0,0,0,1,122000,2020,4
593.9,52,1,1,0,0,0,0,0,0,1,122000,2020,4
174.07,55,1,1,0,0,0,0,0,0,1,119000,2020,4
469.45,55,1,1,0,0,0,0,0,0,1,119000,2020,4
282.7,22,1,1,0,0,0,0,0,0,1,12595.6,2020,4
126.72,58,1,1,0,0,0,0,0,0,1,28000,2020,4
86.66,58,1,1,0,0,0,0,0,0,1,28000,2020,4
118,64,1,1,0,0,0,0,0,0,1,22000,2020,4
246.92,64,1,1,0,0,0,0,0,0,1,22000,2020,4
204.49998,69,2,1,0,0,0,0,0,0,1,65280.4,2020,4
306.75996,69,2,1,0,0,0,0,0,0,1,224221.2,2020,4
293.72,27,1,1,0,0,0,0,0,0,1,92000,2020,4
394,50,1,1,0,0,0,0,0,0,1,74000,2020,4
537.47,62,2,1,0,0,0,0,0,0,1,170000,2020,4
429.3505,62,2,1,0,0,0,0,0,0,1,170000,2020,4
795.38998,58,1,1,0,0,0,0,0,0,1,124800,2020,4
517.61,58,1,1,0,0,0,0,0,0,1,124800,2020,4
32.9,56,1,1,0,0,0,0,0,0,1,71515,2020,4
13.5,56,1,1,0,0,0,0,0,0,1,46371.2,2020,4
684.62,31,2,1,0,0,0,0,0,0,1,272221.2,2020,4
1154.11,31,2,1,0,0,0,0,0,0,1,133515,2020,4
679.99998,39,2,0,0,0,1,0,0,0,1,93300,2020,4
300,39,2,0,0,0,1,0,0,0,1,93300,2020,4
142.96,27,1,1,0,0,0,0,0,0,1,65345,2020,4
340.67,27,1,1,0,0,0,0,0,0,1,65345,2020,4
49.7,63,2,1,0,0,0,0,0,0,1,18000,2020,4
132.38,63,2,1,0,0,0,0,0,0,1,18000,2020,4
300.75082,51,2,1,0,0,0,0,0,0,1,52105.4,2020,4
72.72,51,2,1,0,0,0,0,0,0,1,29520,2020,4
372.75336,74,2,0,1,0,0,0,0,0,1,28000,2020,4
259.12,74,2,0,1,0,0,0,0,0,1,28000,2020,4
1029.58002,61,2,0,0,0,0,0,1,0,1,16926.2,2020,4
290.43266,61,2,0,0,0,0,0,1,0,1,17672.6,2020,4
241.91,65,2,0,1,0,0,0,0,0,1,20000,2020,4
513.44183,65,2,0,1,0,0,0,0,0,1,20000,2020,4
400.39998,24,2,1,0,0,0,0,0,0,1,2200,2020,4
780.25996,44,2,0,0,0,1,0,0,0,1,96000,2020,4
838.26002,44,2,0,0,0,1,0,0,0,1,96000,2020,4
275.95,32,1,1,0,0,0,0,0,0,1,70000,2020,4
296.75,32,1,1,0,0,0,0,0,0,1,70000,2020,4
178.00002,31,2,0,1,0,0,0,0,0,1,15000,2020,4
185.12,65,2,1,0,0,0,0,0,0,1,90047,2020,4
592.79082,65,2,1,0,0,0,0,0,0,1,88641.6,2020,4
105.55,42,2,0,1,0,0,0,0,0,1,17000,2020,4
340,44,1,1,0,0,0,0,0,0,1,69558.6,2020,4
607.53,44,1,1,0,0,0,0,0,0,1,72434.6,2020,4
117.58,31,1,0,1,0,0,0,0,0,1,93000,2020,4
145.76,31,1,0,1,0,0,0,0,0,1,93000,2020,4
52.8,54,2,0,1,0,0,0,0,0,1,35921.2,2020,4
52.45,54,2,0,1,0,0,0,0,0,1,35353,2020,4
1307.12996,42,1,1,0,0,0,0,0,0,1,216300,2020,4
681.01,42,1,1,0,0,0,0,0,0,1,216300,2020,4
318.4,40,2,1,0,0,0,0,0,0,1,29000,2020,4
33.58,40,2,1,0,0,0,0,0,0,1,29000,2020,4
1325.48,46,1,1,0,0,0,0,0,0,1,163000,2020,4
609.79,46,1,1,0,0,0,0,0,0,1,163000,2020,4
471.99,55,2,1,0,0,0,0,0,0,1,130000,2020,4
16.64,55,2,1,0,0,0,0,0,0,1,130000,2020,4
815.02,43,1,0,0,0,1,0,0,0,1,305170,2020,4
248.65998,43,1,0,0,0,1,0,0,0,1,288278.4,2020,4
251.09187,63,2,1,0,0,0,0,0,0,1,130000,2020,4
87.52,63,2,1,0,0,0,0,0,0,1,130000,2020,4
277.78,64,2,1,0,0,0,0,0,0,1,65000,2020,4
190.22,64,2,1,0,0,0,0,0,0,1,65000,2020,4
769.96,35,2,1,0,0,0,0,0,0,1,2e+05,2020,4
506.00002,35,2,1,0,0,0,0,0,0,1,2e+05,2020,4
260.35,63,2,1,0,0,0,0,0,0,1,135229,2020,4
169.6,63,2,1,0,0,0,0,0,0,1,170430.2,2020,4
595.27996,62,2,1,0,0,0,0,0,0,1,20000,2020,4
756.19006,62,2,1,0,0,0,0,0,0,1,20000,2020,4
577.78,59,2,1,0,0,0,0,0,0,1,116000,2020,4
552.13004,59,2,1,0,0,0,0,0,0,1,116000,2020,4
378.62,63,2,1,0,0,0,0,0,0,1,33386.6,2020,4
357.4,63,2,1,0,0,0,0,0,0,1,35199.8,2020,4
31,43,1,0,0,0,1,0,0,0,1,63842.8,2020,4
80,43,1,0,0,0,1,0,0,0,1,80556.4,2020,4
696.93,70,1,1,0,0,0,0,0,0,1,2100,2020,4
899,70,1,1,0,0,0,0,0,0,1,2100,2020,4
926.87,20,2,1,0,0,0,0,0,0,1,41191.4,2020,4
286.42245,20,2,1,0,0,0,0,0,0,1,39439,2020,4
272.77,33,2,1,0,0,0,0,0,0,1,61878,2020,4
116.25,33,2,1,0,0,0,0,0,0,1,48913.8,2020,4
518.61,53,2,1,0,0,0,0,0,0,1,79115,2020,4
1207.88,53,2,1,0,0,0,0,0,0,1,74404,2020,4
381.3,53,1,1,0,0,0,0,0,0,1,107698.8,2020,4
295.95,38,2,1,0,0,0,0,0,0,1,79000,2020,4
362.92,38,2,1,0,0,0,0,0,0,1,79000,2020,4
161.74,58,1,1,0,0,0,0,0,0,1,45522.6,2020,4
381.98579,50,2,0,0,0,1,0,0,0,1,130000,2020,4
344.18007,50,2,0,0,0,1,0,0,0,1,130000,2020,4
11.26,32,2,0,1,0,0,0,0,0,1,31510.4,2020,4
32.79998,32,2,0,1,0,0,0,0,0,1,18208.8,2020,4
159.26,21,2,1,0,0,0,0,0,0,1,30000,2020,4
219.68002,21,2,1,0,0,0,0,0,0,1,30000,2020,4
182.5,26,1,1,0,0,0,0,0,0,1,25735.4,2020,4
120.96,26,2,1,0,0,0,0,0,0,1,24431.4,2020,4
520.21303,34,1,0,0,0,0,0,1,0,1,135956.8,2020,4
395.64,34,1,0,0,0,0,0,1,0,1,137579.8,2020,4
573.55,31,2,1,0,0,0,0,0,0,1,153000,2020,4
431.8,31,2,1,0,0,0,0,0,0,1,153000,2020,4
142.39998,36,2,0,0,0,1,0,0,0,1,101018.8,2020,4
20.92,56,2,1,0,0,0,0,0,0,1,24000,2020,4
96.46,56,2,1,0,0,0,0,0,0,1,24000,2020,4
189.13,26,1,1,0,0,0,0,0,0,1,15000,2020,4
293.03,26,1,1,0,0,0,0,0,0,1,15000,2020,4
34.01,44,2,0,1,0,0,0,0,0,1,53000,2020,4
12.18,44,2,0,1,0,0,0,0,0,1,53000,2020,4
911.02136,74,2,1,0,0,0,0,0,0,1,24000,2020,4
52.35,74,2,1,0,0,0,0,0,0,1,24000,2020,4
1040.36416,66,2,1,0,0,0,0,0,0,1,600,2020,4
664.28379,66,2,1,0,0,0,0,0,0,1,600,2020,4
732.49,53,1,0,0,0,1,0,0,0,1,75000,2020,4
542.96,53,1,0,0,0,1,0,0,0,1,75000,2020,4
182.71,67,1,1,0,0,0,0,0,0,1,90000,2020,4
297.94,67,1,1,0,0,0,0,0,0,1,90000,2020,4
151.93767,74,1,1,0,0,0,0,0,0,1,25358,2020,4
197.19004,21,2,0,0,0,1,0,0,0,1,134500,2020,4
284.53,29,1,1,0,0,0,0,0,0,1,88226.2,2020,4
42.08,29,1,1,0,0,0,0,0,0,1,88684.4,2020,4
838.67572,30,2,1,0,0,0,0,0,0,1,4000,2020,4
278.17,30,2,1,0,0,0,0,0,0,1,4000,2020,4
623.86002,66,1,1,0,0,0,0,0,0,1,38502.2,2020,4
687.93589,66,1,1,0,0,0,0,0,0,1,33034.2,2020,4
179.8,41,1,1,0,0,0,0,0,0,1,125709.6,2020,4
22.11461,41,1,1,0,0,0,0,0,0,1,129366.6,2020,4
185.55,25,1,1,0,0,0,0,0,0,1,46579.4,2020,4
216.8,25,1,1,0,0,0,0,0,0,1,43990.6,2020,4
4.68,32,1,1,0,0,0,0,0,0,1,45127.6,2020,4
8.14,32,1,1,0,0,0,0,0,0,1,44169,2020,4
55.62,26,1,1,0,0,0,0,0,0,1,60000,2020,4
64.3,26,1,1,0,0,0,0,0,0,1,60000,2020,4
453.43546,59,1,1,0,0,0,0,0,0,1,4000,2020,4
591.8064,33,1,1,0,0,0,0,0,0,1,91000,2020,4
1004.70162,33,1,1,0,0,0,0,0,0,1,91000,2020,4
232.48998,55,2,1,0,0,0,0,0,0,1,75000,2020,4
666.43,55,2,1,0,0,0,0,0,0,1,75000,2020,4
363.5,31,2,1,0,0,0,0,0,0,1,65286,2020,4
286.98433,31,2,1,0,0,0,0,0,0,1,46203.4,2020,4
176,46,2,1,0,0,0,0,0,0,1,100500,2020,4
1162.00004,46,2,1,0,0,0,0,0,0,1,100500,2020,4
1063.31,57,2,1,0,0,0,0,0,0,1,55000,2020,4
330.64,55,2,1,0,0,0,0,0,0,1,104204.8,2020,4
241.60642,55,2,1,0,0,0,0,0,0,1,98304.2,2020,4
538.31,31,2,0,1,0,0,0,0,0,1,44000,2020,4
441.04002,31,2,0,1,0,0,0,0,0,1,44000,2020,4
177.22702,63,1,1,0,0,0,0,0,0,1,9000,2020,4
14.74,63,1,1,0,0,0,0,0,0,1,9000,2020,4
120.97,35,1,1,0,0,0,0,0,0,1,240000,2020,4
191.88,35,1,1,0,0,0,0,0,0,1,240000,2020,4
390.70998,32,1,1,0,0,0,0,0,0,1,104000,2020,4
448.85129,29,1,1,0,0,0,0,0,0,1,75700,2020,4
312.74076,29,1,1,0,0,0,0,0,0,1,75700,2020,4
57.9,26,1,1,0,0,0,0,0,0,1,27493.6,2020,4
61.88,26,1,1,0,0,0,0,0,0,1,24615.4,2020,4
81.9,52,2,1,0,0,0,0,0,0,1,15863.8,2020,4
196.64,52,2,1,0,0,0,0,0,0,1,16919.2,2020,4
187.94,54,1,1,0,0,0,0,0,0,1,27000,2020,4
197.33,54,1,1,0,0,0,0,0,0,1,27000,2020,4
431.9,70,1,1,0,0,0,0,0,0,1,92800,2020,4
671.78522,70,1,1,0,0,0,0,0,0,1,92800,2020,4
1297.73986,50,2,1,0,0,0,0,0,0,1,135337.4,2020,4
890.54004,50,2,1,0,0,0,0,0,0,1,291991.2,2020,4
142.00002,50,2,1,0,0,0,0,0,0,1,193000,2020,4
258.9,50,2,1,0,0,0,0,0,0,1,193000,2020,4
192.1,70,1,1,0,0,0,0,0,0,1,43000,2020,4
245.49,70,1,1,0,0,0,0,0,0,1,43000,2020,4
25.6,52,2,1,0,0,0,0,0,0,1,55000,2020,4
126.93,52,2,1,0,0,0,0,0,0,1,55000,2020,4
199.8,63,2,0,0,0,0,0,1,0,1,44945,2020,4
270.47998,63,2,0,0,0,0,0,1,0,1,44155,2020,4
498.01775,64,1,1,0,0,0,0,0,0,1,109026,2020,4
547.37,64,1,1,0,0,0,0,0,0,1,105487.8,2020,4
121.4,28,1,1,0,0,0,0,0,0,1,69000,2020,4
401.95787,28,1,1,0,0,0,0,0,0,1,69000,2020,4
583.26,52,2,1,0,0,0,0,0,0,1,190000,2020,4
689.27,52,2,1,0,0,0,0,0,0,1,190000,2020,4
1330.04179,49,2,1,0,0,0,0,0,0,1,224221.2,2020,4
761.6691,49,2,1,0,0,0,0,0,0,1,224221.2,2020,4
352.65,36,1,1,0,0,0,0,0,0,1,79981.8,2020,4
361.04,36,1,1,0,0,0,0,0,0,1,83084.4,2020,4
1497.53738,42,1,1,0,0,0,0,0,0,1,344221.2,2020,4
8,52,2,1,0,0,0,0,0,0,1,17000,2020,4
81,38,1,1,0,0,0,0,0,0,1,324221.2,2020,4
94,38,1,1,0,0,0,0,0,0,1,324221.2,2020,4
460.24,35,2,1,0,0,0,0,0,0,1,139000,2020,4
392.78,35,2,1,0,0,0,0,0,0,1,139000,2020,4
386.5,37,1,0,0,0,1,0,0,0,1,104000,2020,4
649.03,37,1,0,0,0,1,0,0,0,1,104000,2020,4
300,31,1,1,0,0,0,0,0,0,1,7300,2020,4
440.00002,52,1,1,0,0,0,0,0,0,1,43957.8,2020,4
440,52,1,1,0,0,0,0,0,0,1,63277.4,2020,4
503.48,62,2,1,0,0,0,0,0,0,1,37014,2020,4
509.89,62,2,1,0,0,0,0,0,0,1,37085.8,2020,4
328.94,45,2,1,0,0,0,0,0,0,1,51000,2020,4
599.85152,45,2,0,0,0,0,0,1,0,1,51000,2020,4
960.09,32,2,1,0,0,0,0,0,0,1,44333.6,2020,4
536.12,32,2,1,0,0,0,0,0,0,1,51156.6,2020,4
770.08,34,2,1,0,0,0,0,0,0,1,69000,2020,4
286.23,34,2,1,0,0,0,0,0,0,1,69000,2020,4
222.46161,45,1,1,0,0,0,0,0,0,1,183000,2020,4
196.05998,45,1,1,0,0,0,0,0,0,1,183000,2020,4
191.25382,24,1,1,0,0,0,0,0,0,1,34526,2020,4
34.82,24,1,1,0,0,0,0,0,0,1,32568.2,2020,4
581.21349,26,2,1,0,0,0,0,0,0,1,77000,2020,4
376.43002,26,2,1,0,0,0,0,0,0,1,77000,2020,4
524.66,41,1,0,1,0,0,0,0,0,1,226221.2,2020,4
592.18,41,1,0,1,0,0,0,0,0,1,226221.2,2020,4
868.49004,59,2,1,0,0,0,0,0,0,1,1e+05,2020,4
425.86,59,2,1,0,0,0,0,0,0,1,1e+05,2020,4
281.99998,30,2,0,1,0,0,0,0,0,1,46474.2,2020,4
15.33,30,2,0,1,0,0,0,0,0,1,28328.8,2020,4
382.25996,64,1,1,0,0,0,0,0,0,1,27200,2020,4
169.30238,64,1,1,0,0,0,0,0,0,1,27200,2020,4
328.34,39,2,1,0,0,0,0,0,0,1,284321.4,2020,4
460.73,39,2,1,0,0,0,0,0,0,1,141860.6,2020,4
319.09571,67,2,0,0,0,0,0,1,0,1,70000,2020,4
434.80992,67,2,0,0,0,0,0,1,0,1,70000,2020,4
116.67,49,1,0,1,0,0,0,0,0,1,72000,2020,4
90.21,49,1,0,1,0,0,0,0,0,1,72000,2020,4
254.81442,58,2,0,0,0,1,0,0,0,1,44000,2020,4
775.53998,58,2,0,0,0,1,0,0,0,1,44000,2020,4
58.24002,21,1,1,0,0,0,0,0,0,1,47000,2020,4
306.49,21,1,1,0,0,0,0,0,0,1,47000,2020,4
189.06,36,1,1,0,0,0,0,0,0,1,94000,2020,4
256.09002,36,1,1,0,0,0,0,0,0,1,94000,2020,4
201.41,59,2,1,0,0,0,0,0,0,1,35956.4,2020,4
283.08,70,2,1,0,0,0,0,0,0,1,36545.4,2020,4
451.08994,44,2,1,0,0,0,0,0,0,1,144153.8,2020,4
532.14002,44,2,1,0,0,0,0,0,0,1,137073.2,2020,4
512.12999,61,2,1,0,0,0,0,0,0,1,173976,2020,4
407.32,61,2,1,0,0,0,0,0,0,1,160256.8,2020,4
222.16,35,2,0,0,0,1,0,0,0,1,224221.2,2020,4
100,48,2,1,0,0,0,0,0,0,1,48000,2020,4
1078.81,49,2,1,0,0,0,0,0,0,1,110000,2020,4
1388.6,49,2,1,0,0,0,0,0,0,1,110000,2020,4
512.99,46,2,1,0,0,0,0,0,1,0,25704.4,2020,4
583.5813,46,2,1,0,0,0,0,0,1,0,35003,2020,4
166.27,59,2,1,0,0,0,0,0,0,1,1728,2020,4
43.24,59,2,1,0,0,0,0,0,0,1,1728,2020,4
523.13,60,1,1,0,0,0,0,0,0,1,93000,2020,4
416.02,60,1,1,0,0,0,0,0,0,1,93000,2020,4
894.03004,23,2,1,0,0,0,0,0,0,1,56000,2020,4
70.52653,23,2,1,0,0,0,0,0,0,1,56000,2020,4
559.65,39,2,1,0,0,0,0,0,0,1,202000,2020,4
769.82,39,2,1,0,0,0,0,0,0,1,202000,2020,4
199.88,49,2,0,0,0,1,0,0,0,1,34176,2020,4
409.87,49,2,0,0,0,1,0,0,0,1,34176,2020,4
411.19212,34,2,1,0,0,0,0,0,0,1,107000,2020,4
906.59,34,2,1,0,0,0,0,0,0,1,107000,2020,4
132.06,41,1,1,0,0,0,0,0,0,1,225000,2020,4
325.18,41,1,1,0,0,0,0,0,0,1,225000,2020,4
982.94,34,2,1,0,0,0,0,0,0,1,57800,2020,4
462.59,34,2,1,0,0,0,0,0,0,1,57800,2020,4
174.09,27,2,1,0,0,0,0,0,0,1,45000,2020,4
96.07,27,2,1,0,0,0,0,0,0,1,45000,2020,4
542.71,24,1,1,0,0,0,0,0,0,1,45000,2020,4
154.8,24,1,1,0,0,0,0,0,0,1,45000,2020,4
703.62,30,1,1,0,0,0,0,0,0,1,101013.6,2020,4
752.61998,30,1,1,0,0,0,0,0,0,1,141233.6,2020,4
173.76,37,2,1,0,0,0,0,0,0,1,29200,2020,4
293.97994,68,1,1,0,0,0,0,0,0,1,37567,2020,4
243.23996,68,1,1,0,0,0,0,0,0,1,41509,2020,4
225.43,50,1,1,0,0,0,0,0,0,1,156000,2020,4
134.21,50,1,1,0,0,0,0,0,0,1,156000,2020,4
274.25413,32,2,1,0,0,0,0,0,0,1,44929.4,2020,4
355.79998,32,2,1,0,0,0,0,0,0,1,44617.4,2020,4
700.00002,52,2,0,1,0,0,0,0,0,1,104663,2020,4
854.00002,52,2,0,1,0,0,0,0,0,1,104663,2020,4
181.66,33,2,1,0,0,0,0,0,0,1,96899.8,2020,4
302.02,51,2,1,0,0,0,0,0,0,1,73957.2,2020,4
337.68,51,2,1,0,0,0,0,0,0,1,94335.2,2020,4
264.02123,37,1,0,1,0,0,0,0,0,1,55281.8,2020,4
241.05,37,1,0,1,0,0,0,0,0,1,65165.6,2020,4
566.79,67,1,1,0,0,0,0,0,0,1,79000,2020,4
273.34,67,1,1,0,0,0,0,0,0,1,79000,2020,4
545.83261,37,1,1,0,0,0,0,0,0,1,80000,2020,4
129.74,37,1,1,0,0,0,0,0,0,1,80000,2020,4
795.12,43,1,1,0,0,0,0,0,0,1,201000,2020,4
189.3,43,1,1,0,0,0,0,0,0,1,201000,2020,4
938.86,63,2,0,0,0,0,0,1,0,1,95000,2020,4
477.02,63,2,0,0,0,0,0,1,0,1,95000,2020,4
182.62,45,1,1,0,0,0,0,0,0,1,44283.8,2020,4
258.28,45,1,1,0,0,0,0,0,0,1,46917.2,2020,4
408.57998,33,2,1,0,0,0,0,0,0,1,197000,2020,4
213.5,33,2,1,0,0,0,0,0,0,1,197000,2020,4
670.56002,27,1,1,0,0,0,0,0,0,1,135000,2020,4
186.94002,27,1,1,0,0,0,0,0,0,1,135000,2020,4
599.54,51,1,1,0,0,0,0,0,0,1,272582.2,2020,4
803.76998,51,1,1,0,0,0,0,0,0,1,178281.6,2020,4
335.01974,30,2,1,0,0,0,0,0,0,1,27000,2020,4
31.96,30,2,1,0,0,0,0,0,0,1,27000,2020,4
13.94,44,2,1,0,0,0,0,0,0,1,11482.2,2020,4
453.09,44,1,1,0,0,0,0,0,0,1,177000,2020,4
349.59,44,1,1,0,0,0,0,0,0,1,177000,2020,4
1081.36644,51,1,1,0,0,0,0,0,0,1,90000,2020,4
812.95,51,1,1,0,0,0,0,0,0,1,90000,2020,4
23.32,63,1,0,1,0,0,0,0,0,1,53139.8,2020,4
528.34,58,1,0,0,0,1,0,0,0,1,3e+05,2020,4
372.48,58,1,0,0,0,1,0,0,0,1,3e+05,2020,4
167.11,23,1,1,0,0,0,0,0,0,1,116000,2020,4
1139.62,60,2,0,1,0,0,0,0,0,1,54913.4,2020,4
615.45627,60,2,0,1,0,0,0,0,0,1,226201.2,2020,4
39.19,31,1,1,0,0,0,0,0,0,1,68557.4,2020,4
153.12,31,1,1,0,0,0,0,0,0,1,41621.2,2020,4
634,27,2,1,0,0,0,0,0,0,1,57000,2020,4
258.14259,27,2,1,0,0,0,0,0,0,1,57000,2020,4
278.4,19,1,1,0,0,0,0,0,1,0,29254,2020,4
138,19,1,1,0,0,0,0,0,1,0,30546.8,2020,4
399.58998,39,2,1,0,0,0,0,0,0,1,600,2020,4
362,39,2,1,0,0,0,0,0,0,1,600,2020,4
451.5605,32,1,0,1,0,0,0,0,0,1,223977,2020,4
145.17,32,1,0,1,0,0,0,0,0,1,210965.4,2020,4
1111.00004,38,2,1,0,0,0,0,0,0,1,2e+05,2020,4
598.45998,38,2,1,0,0,0,0,0,0,1,2e+05,2020,4
236.32004,59,1,1,0,0,0,0,0,0,1,85000,2020,4
162.34,59,1,1,0,0,0,0,0,0,1,85000,2020,4
95.8,43,1,1,0,0,0,0,0,0,1,104536.8,2020,4
498.36,43,1,1,0,0,0,0,0,0,1,224221.2,2020,4
308.6,58,1,1,0,0,0,0,0,0,1,224221.2,2020,4
183.92,59,2,1,0,0,0,0,0,0,1,25352.8,2020,4
295.55998,59,2,1,0,0,0,0,0,0,1,23267,2020,4
53.98,27,2,1,0,0,0,0,0,0,1,30654.4,2020,4
270.55,67,1,1,0,0,0,0,0,0,1,69407.6,2020,4
225.73276,67,1,1,0,0,0,0,0,0,1,51003.2,2020,4
1385.0498,64,1,1,0,0,0,0,0,0,1,224221.2,2020,4
533.68477,64,1,1,0,0,0,0,0,0,1,59673.8,2020,4
450.72,69,2,1,0,0,0,0,0,0,1,12000,2020,4
405.52346,69,2,1,0,0,0,0,0,0,1,12000,2020,4
885.17,59,2,1,0,0,0,0,0,0,1,127000,2020,4
807.12,59,2,1,0,0,0,0,0,0,1,127000,2020,4
332.41254,41,1,0,0,0,0,0,1,0,1,54500,2020,4
328.25,41,1,0,0,0,0,0,1,0,1,54500,2020,4
33.4,78,1,1,0,0,0,0,0,0,1,51000,2020,4
201.69998,78,1,1,0,0,0,0,0,0,1,51000,2020,4
1006.47,48,1,1,0,0,0,0,0,0,1,164996.8,2020,4
473.91,48,1,1,0,0,0,0,0,0,1,170519.8,2020,4
62.43,35,1,0,0,0,0,1,0,0,1,99464.6,2020,4
71.04,35,1,0,0,0,0,1,0,0,1,100748.6,2020,4
567.88622,46,1,0,0,0,1,0,0,0,1,324221.2,2020,4
595.38,46,1,0,0,0,1,0,0,0,1,324221.2,2020,4
1145.04561,28,2,1,0,0,0,0,0,0,1,191000,2020,4
670.34976,28,2,1,0,0,0,0,0,0,1,191000,2020,4
417.4,82,2,1,0,0,0,0,0,0,1,45535.2,2020,4
308.88,82,2,1,0,0,0,0,0,0,1,44528.6,2020,4
54.13,49,2,0,1,0,0,0,0,0,1,137370.6,2020,4
60.41,49,2,0,1,0,0,0,0,0,1,144190.8,2020,4
325.34,58,2,1,0,0,0,0,0,0,1,82300,2020,4
354.02,58,2,1,0,0,0,0,0,0,1,82300,2020,4
406.21,38,1,1,0,0,0,0,0,0,1,90000,2020,4
316.45894,38,1,1,0,0,0,0,0,0,1,90000,2020,4
864.2,62,2,1,0,0,0,0,0,0,1,224221.2,2020,4
210.8,62,2,1,0,0,0,0,0,0,1,224221.2,2020,4
471.03,33,1,1,0,0,0,0,0,0,1,162000,2020,4
161.94,33,1,1,0,0,0,0,0,0,1,162000,2020,4
47,51,2,1,0,0,0,0,0,0,1,27000,2020,4
235.03,51,2,1,0,0,0,0,0,0,1,27000,2020,4
203.29002,65,2,1,0,0,0,0,0,0,1,26683.6,2020,4
1034.38191,60,1,1,0,0,0,0,0,0,1,65000,2020,4
346.56,60,1,1,0,0,0,0,0,0,1,65000,2020,4
461.99992,30,1,0,0,0,1,0,0,0,1,225725.6,2020,4
580,30,1,0,0,0,1,0,0,0,1,242097.4,2020,4
577.97,35,1,1,0,0,0,0,0,0,1,70246.8,2020,4
508.65,35,1,1,0,0,0,0,0,0,1,92978.6,2020,4
604.83831,57,1,1,0,0,0,0,0,0,1,76560.2,2020,4
560.77,57,1,1,0,0,0,0,0,0,1,77140.8,2020,4
509.20731,48,1,1,0,0,0,0,0,0,1,85000,2020,4
656.43829,30,1,0,0,0,1,0,0,0,1,490000,2020,4
2212.94,30,1,0,0,0,1,0,0,0,1,490000,2020,4
246.00002,74,1,1,0,0,0,0,0,0,1,70000,2020,4
116.56,74,1,1,0,0,0,0,0,0,1,70000,2020,4
81.12,58,2,0,1,0,0,0,0,0,1,6000,2020,4
175.21,58,2,0,1,0,0,0,0,0,1,6000,2020,4
472.62,32,2,1,0,0,0,0,0,0,1,45200,2020,4
440.00008,67,1,1,0,0,0,0,0,0,1,105971.6,2020,4
234.79613,67,1,1,0,0,0,0,0,0,1,97963,2020,4
351.81338,49,2,1,0,0,0,0,0,0,1,71000,2020,4
788.28036,49,2,1,0,0,0,0,0,0,1,71000,2020,4
543.07004,32,1,1,0,0,0,0,0,0,1,175000,2020,4
590.16002,32,1,1,0,0,0,0,0,0,1,175000,2020,4
225.52,39,2,1,0,0,0,0,0,0,1,27000,2020,4
240.37,79,2,1,0,0,0,0,0,0,1,20462.8,2020,4
120.44002,79,2,1,0,0,0,0,0,0,1,24168.2,2020,4
18.66,52,1,1,0,0,0,0,0,0,1,65000,2020,4
106.38,52,1,1,0,0,0,0,0,0,1,65000,2020,4
158.16,49,2,1,0,0,0,0,0,0,1,65000,2020,4
268.38,49,2,1,0,0,0,0,0,0,1,65000,2020,4
915.05118,55,2,1,0,0,0,0,0,0,1,224221.2,2020,4
914.54,55,2,1,0,0,0,0,0,0,1,224221.2,2020,4
758.08075,44,1,1,0,0,0,0,0,0,1,170000,2020,4
575.52724,44,1,1,0,0,0,0,0,0,1,170000,2020,4
150.16,64,2,1,0,0,0,0,0,0,1,32000,2020,4
407.47998,60,2,0,1,0,0,0,0,0,1,30961.8,2020,4
269.36002,60,2,0,1,0,0,0,0,0,1,32066.2,2020,4
143.31263,28,2,0,1,0,0,0,0,0,1,40000,2021,1
28,28,2,0,1,0,0,0,0,0,1,40000,2021,1
566.32,42,1,1,0,0,0,0,0,0,1,132577.4,2021,1
452.4,42,1,1,0,0,0,0,0,0,1,140376.2,2021,1
382.55996,80,1,1,0,0,0,0,0,0,1,39200,2021,1
165.99998,80,1,1,0,0,0,0,0,0,1,39200,2021,1
262.87,42,1,0,1,0,0,0,0,0,1,144332.2,2021,1
357.82002,42,1,0,1,0,0,0,0,0,1,152899,2021,1
659.6,33,2,1,0,0,0,0,0,0,1,45000,2021,1
900.16,33,2,1,0,0,0,0,0,0,1,45000,2021,1
609.78,34,2,1,0,0,0,0,0,0,1,30000,2021,1
479.75,34,2,1,0,0,0,0,0,0,1,30000,2021,1
119.41,55,2,0,1,0,0,0,0,0,1,32186.6,2021,1
142.98042,55,2,0,1,0,0,0,0,0,1,34511,2021,1
197.02,29,1,1,0,0,0,0,0,0,1,2e+05,2021,1
